TotalSalesValue,AllocatedValue,Status,QtyAllocated,xLineNumber,InvoiceDate,SalesQuantity,SalesQtyAllocated,InvoiceNo,ItemNumber,ItemDescription,DutyFreePaid,pCNumber,pRegistrationDate,pQuantity,pQtyAllocated,PiQuantity,xCNumber,xRegistrationDate,pLineNumber,SalesCost,Total_CIF_itm,DutyLiability,TaxAmount,pIsAssessed,DoNotAllocateSales,DoNotAllocatePreviousEntry,SANumber,pReferenceNumber,xReferenceNumber,TariffCode,Invalid,pExpiryDate
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043889","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043889","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043889","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043889","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043889","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"5","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043890","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043890","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043890","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043890","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043890","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"5","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043891","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043891","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043892","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043892","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043892","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043892","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043892","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"5","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"14.8999996185303","14.8999996185303","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043897","WPA/43001","Coverall, Pro 3000 XL Particulate Protec","Duty Free","37799","10/5/2018 12:00:00 AM","85","85",,,,"27","14.8999996185303","1052.30004882813","409.35","0","True",,,"3","OPS-2018-08-31-F22",,"62034990","False","10/4/2020 12:00:00 AM"
"14.8999996185303","14.8999996185303","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043897","WPA/43001","Coverall, Pro 3000 XL Particulate Protec","Duty Free","37799","10/5/2018 12:00:00 AM","85","85",,,,"27","14.8999996185303","1052.30004882813","409.35","0","True",,,"4","OPS-2018-08-31-F22",,"62034990","False","10/4/2020 12:00:00 AM"
"14.8999996185303","14.8999996185303","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043897","WPA/43001","Coverall, Pro 3000 XL Particulate Protec","Duty Free","37799","10/5/2018 12:00:00 AM","85","85",,,,"27","14.8999996185303","1052.30004882813","409.35","0","True",,,"5","OPS-2018-08-31-F22",,"62034990","False","10/4/2020 12:00:00 AM"
"14.8999996185303","14.8999996185303","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043897","WPA/43001","Coverall, Pro 3000 XL Particulate Protec","Duty Free","37799","10/5/2018 12:00:00 AM","85","85",,,,"27","14.8999996185303","1052.30004882813","409.35","0","True",,,"6","OPS-2018-08-31-F22",,"62034990","False","10/4/2020 12:00:00 AM"
"14.8999996185303","14.8999996185303","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043897","WPA/43001","Coverall, Pro 3000 XL Particulate Protec","Duty Free","37799","10/5/2018 12:00:00 AM","85","85",,,,"27","14.8999996185303","1052.30004882813","409.35","0","True",,,"7","OPS-2018-08-31-F22",,"62034990","False","10/4/2020 12:00:00 AM"
"2625.96002197266","2625.96002197266","No Asycuda Entries Found","6",,"10/2/2018 12:00:00 AM","6","0","GB00043899","SEH/1030GH","Antifouling, Islands 44 Plus Dark Blue H","Duty Free",,,,,,,,,"437.660003662109",,,"0",,,,"1",,,,,
"437.660003662109","437.660003662109","No Asycuda Entries Found","1",,"10/2/2018 12:00:00 AM","1","0","GB00043900","SEH/1030GH","Antifouling, Islands 44 Plus Dark Blue H","Duty Free",,,,,,,,,"437.660003662109",,,"0",,,,"1",,,,,
"437.660003662109","437.660003662109","No Asycuda Entries Found","1",,"10/2/2018 12:00:00 AM","1","0","GB00043900","SEH/1030GH","Antifouling, Islands 44 Plus Dark Blue H","Duty Free",,,,,,,,,"437.660003662109",,,"0",,,,"2",,,,,
"437.660003662109","437.660003662109","No Asycuda Entries Found","1",,"10/2/2018 12:00:00 AM","1","0","GB00043900","SEH/1030GH","Antifouling, Islands 44 Plus Dark Blue H","Duty Free",,,,,,,,,"437.660003662109",,,"0",,,,"3",,,,,
"437.660003662109","437.660003662109","No Asycuda Entries Found","1",,"10/2/2018 12:00:00 AM","1","0","GB00043900","SEH/1030GH","Antifouling, Islands 44 Plus Dark Blue H","Duty Free",,,,,,,,,"437.660003662109",,,"0",,,,"4",,,,,
"437.660003662109","437.660003662109","No Asycuda Entries Found","1",,"10/2/2018 12:00:00 AM","1","0","GB00043900","SEH/1030GH","Antifouling, Islands 44 Plus Dark Blue H","Duty Free",,,,,,,,,"437.660003662109",,,"0",,,,"5",,,,,
"437.660003662109","437.660003662109","No Asycuda Entries Found","1",,"10/2/2018 12:00:00 AM","1","0","GB00043901","SEH/1030GH","Antifouling, Islands 44 Plus Dark Blue H","Duty Free",,,,,,,,,"437.660003662109",,,"0",,,,"1",,,,,
"5253.35998535156","5253.35998535156","Over Allocated Entry by 12","12",,"10/2/2018 12:00:00 AM","12","0","GB00043902","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"390.640014648438","390.640014648438","Over Allocated Entry by 1","1",,"9/5/2018 12:00:00 AM","1","0","GC00033351","VOL/828422-6","Prop-Shaft Seal, ?30mm Rubber Dual-Lip","Duty Free","37794","10/5/2018 12:00:00 AM",,"0",,,,"161","390.640014648438","390.640014648438","84.57","0","True",,,"1","OPS-2018-08-31-F21",,"84839029","False","10/4/2020 12:00:00 AM"
"134.110000610352","134.110000610352","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033365","LWM/360272990","Friction Lever Kit, Large f/Ocean&Coastl","Duty Free",,,,,,,,,"134.110000610352",,,"0",,,,"1",,,,,
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033365","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"2",,,,,
"289.75","289.75","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033368","RDM/202-316","Half-Coupling, 5"" f/Shaft:7/8"" 4Bolt Mal","Duty Free",,,,,,,,,"289.75",,,"0",,,,"1",,,,,
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033368","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"2",,,,,
"-106.580001831055","-106.580001831055","Returned More than Sold","-1",,"9/5/2018 12:00:00 AM","-1","0","GC00033369","SEH/1277G","Primer, Barrier PreCoat Gal","Duty Free",,,,,,,,,"106.580001831055",,,"0",,,,"1",,,,,
"-106.580001831055","-106.580001831055","Returned More than Sold","-1",,"9/5/2018 12:00:00 AM","-1","0","GC00033369","SEH/1277G","Primer, Barrier PreCoat Gal","Duty Free",,,,,,,,,"106.580001831055",,,"0",,,,"2",,,,,
"105.25","105.25","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033376","PRK/0065DP5PLB","Intake-Strainer, Brz Thru-Hull:3/4""","Duty Free",,,,,,,,,"105.25",,,"0",,,,"1",,,,,
"3.36000001430511","3.36000001430511","No Asycuda Entries Found","6",,"9/5/2018 12:00:00 AM","6","0","GC00033388","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"3",,,,,
"2.29999995231628","2.29999995231628","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033389","8BM/MK-BAG-REUSE510","Carrier Bag Reusable PP Woven 510mm x445","Duty Free",,,,,,,,,"2.29999995231628",,,"0",,,,"1",,,,,
"0.0500000007450581","0.0500000007450581","Over Allocated Entry by 1","1",,"9/5/2018 12:00:00 AM","1","0","GC00033408","FAS/SULO6","Lock Nut, SS A4 M06 Low","Duty Free","37856","10/7/2018 12:00:00 AM","59","59",,,,"263","0.0500000007450581","2.95000004768372","0.64","0","True",,,"5","OPS-2018-08-31-F8",,"74153300","False","10/6/2020 12:00:00 AM"
"0.0500000007450581","0.0500000007450581","Over Allocated Entry by 1","1",,"9/5/2018 12:00:00 AM","1","0","GC00033408","FAS/SULO6","Lock Nut, SS A4 M06 Low","Duty Free","37856","10/7/2018 12:00:00 AM","59","59",,,,"263","0.0500000007450581","2.95000004768372","0.64","0","True",,,"6","OPS-2018-08-31-F8",,"74153300","False","10/6/2020 12:00:00 AM"
"0.0500000007450581","0.0500000007450581","Over Allocated Entry by 1","1",,"9/5/2018 12:00:00 AM","1","0","GC00033408","FAS/SULO6","Lock Nut, SS A4 M06 Low","Duty Free","37856","10/7/2018 12:00:00 AM","59","59",,,,"263","0.0500000007450581","2.95000004768372","0.64","0","True",,,"7","OPS-2018-08-31-F8",,"74153300","False","10/6/2020 12:00:00 AM"
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033409","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"1",,,,,
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/5/2018 12:00:00 AM","1","0","GC00033410","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"1",,,,,
"246.329996109009","28.9799995422363","Over Allocated Entry by 2","2",,"9/5/2018 12:00:00 AM","17","15","GC00033413","SLV/ACETN-QT","Acetone, Qt","Duty Free","37770","10/5/2018 12:00:00 AM","16","16",,,,"285","14.4899997711182","231.839996337891","50.19","0","True",,,"10","OPS-2018-08-31-F18",,"38140090","False","10/4/2020 12:00:00 AM"
"471.429992675781","471.429992675781","No Asycuda Entries Found","1",,"9/6/2018 12:00:00 AM","1","0","GC00033425","JAB/37041-0011","Macerator Replcmt Assy 24V f/37010Series","Duty Free",,,,,,,,,"471.429992675781",,,"0",,,,"1",,,,,
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/6/2018 12:00:00 AM","1","0","GC00033425","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"2",,,,,
"2.29999995231628","2.29999995231628","No Asycuda Entries Found","1",,"9/6/2018 12:00:00 AM","1","0","GC00033470","8BM/MK-BAG-REUSE510","Carrier Bag Reusable PP Woven 510mm x445","Duty Free",,,,,,,,,"2.29999995231628",,,"0",,,,"13",,,,,
"275.639991760254","275.639991760254","No Asycuda Entries Found","12",,"9/6/2018 12:00:00 AM","12","0","GC00033479","SIK/295UVBK","Sealant, PU 295UV Black 300ml/Ctdg","Duty Free",,,,,,,,,"22.9699993133545",,,"0",,,,"13",,,,,
"186.520004272461","186.520004272461","No Asycuda Entries Found","1",,"9/7/2018 12:00:00 AM","1","0","GC00033482","PLC/MKL12BR","Polycarbonate, Makrolon-GP 1/2"" Bronze /","Duty Free",,,,,,,,,"186.520004272461",,,"0",,,,"1",,,,,
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033548","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"10",,,,,
"31.1100006103516","31.1100006103516","Over Allocated Entry by 1","1",,"9/10/2018 12:00:00 AM","1","0","GC00033550","SLV/LACQTHN-GL","Lacquer Thinner,  Gal","Duty Free","37770","10/5/2018 12:00:00 AM","7","7",,,,"288","31.1100006103516","217.699996948242","72.17","0","True",,,"21","OPS-2018-08-31-F18",,"38140010","False","10/4/2020 12:00:00 AM"
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033550","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"24",,,,,
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033557","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"1",,,,,
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033557","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"2",,,,,
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033557","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"3",,,,,
"-7.96000003814697","-7.96000003814697","Returned More than Sold","-1",,"9/10/2018 12:00:00 AM","-1","0","GC00033564","LOR/1100","Canvas-Snap Kit, Stud&Socket&Tool 6/Pk","Duty Free",,,,,,,,,"7.96000003814697",,,"0",,,,"1",,,,,
"-9.77999973297119","-9.77999973297119","Returned More than Sold","-1",,"9/10/2018 12:00:00 AM","-1","0","GC00033564","LOR/1110","Canvas-Snap Kit, Stud/Scrw&Scket&Tool 6/","Duty Free",,,,,,,,,"9.77999973297119",,,"0",,,,"2",,,,,
"31.1100006103516","31.1100006103516","Over Allocated Entry by 1","1",,"9/10/2018 12:00:00 AM","1","0","GC00033568","SLV/LACQTHN-GL","Lacquer Thinner,  Gal","Duty Free","37770","10/5/2018 12:00:00 AM","7","7",,,,"288","31.1100006103516","217.699996948242","72.17","0","True",,,"11","OPS-2018-08-31-F18",,"38140010","False","10/4/2020 12:00:00 AM"
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033607","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"3",,,,,
"2.29999995231628","2.29999995231628","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033608","8BM/MK-BAG-REUSE510","Carrier Bag Reusable PP Woven 510mm x445","Duty Paid",,,,,,,,,"2.29999995231628",,,"0.810000002384186",,,,"1",,,,,
"2.61999988555908","2.61999988555908","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033609","8BM/MK-BAG-REUSE60","Carrier Bag Reusable PP Woven 600mm x 55","Duty Free",,,,,,,,,"2.61999988555908",,,"0",,,,"1",,,,,
"211.350006103516","211.350006103516","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033626","CB/B112X238","Cutlass-Bearing, 1.5"" x 2.37"" Brs 'Brad'","Duty Free",,,,,,,,,"211.350006103516",,,"0",,,,"1",,,,,
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033626","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"2",,,,,
"718.900024414063","718.900024414063","No Asycuda Entries Found","1",,"9/10/2018 12:00:00 AM","1","0","GC00033631","LWM/39930030","Hatch, Low-Profil Sz:30 Flange-Base Gy","Duty Free",,,,,,,,,"718.900024414063",,,"0",,,,"8",,,,,
"27.4500006437302","1.83000004291534","Over Allocated Entry by 1","1",,"9/11/2018 12:00:00 AM","15","14","GC00033695","PVH/593","Paint Tray, Plast 15x27cm f/4"" Rollers","Duty Free","37857","10/7/2018 12:00:00 AM","21","21",,,,"158","1.83000004291534","38.4300003051758","14.95","0","True",,,"34","OPS-2018-08-31-F17",,"39269090","False","10/6/2020 12:00:00 AM"
"3.29999995231628","3.29999995231628","Over Allocated Entry by 1","1",,"9/11/2018 12:00:00 AM","1","0","GC00033703","AOR/231429","Crimp Disconnect, Mal Ye12-10ga Full-Ins","Duty Free","37676","10/5/2018 12:00:00 AM","3","3",,,,"40","3.29999995231628","9.89999961853027","2.15","0","True",,,"6","OPS-2018-08-31-F2",,"85369000","False","10/4/2020 12:00:00 AM"
"40.8600006103516","40.8600006103516","No Asycuda Entries Found","1",,"9/11/2018 12:00:00 AM","1","0","GC00033707","BLS/1016","Socket-Charger, 12V IN to Dual USB 5V OU","Duty Free",,,,,,,,,"40.8600006103516",,,"0",,,,"10",,,,,
"381.99999332428","294.139994859695","Over Allocated Entry by 154","154",,"9/12/2018 12:00:00 AM","200","46","GC00033717","FAS/SSMA10X60","Machine Screw, SS Flat-Head M10 x 60 Phi","Duty Free","37856","10/7/2018 12:00:00 AM","54","54",,,,"143","1.9099999666214","103.139999389648","22.33","0","True",,,"6","OPS-2018-08-31-F8",,"73181400","False","10/6/2020 12:00:00 AM"
"17","17","No Asycuda Entries Found","1",,"9/12/2018 12:00:00 AM","1","0","GC00033740","6SRV/TECH3","Outboard Service","Duty Free",,,,,,,,,"17",,,"0",,,,"3",,,,,
"84.1699981689453","84.1699981689453","Over Allocated Entry by 1","1",,"9/13/2018 12:00:00 AM","1","0","GC00033761","CB/B138X178","Cutlass-Bearing, 1.37"" x 1-7/8"" Brs 'Boa","Duty Free","37706","10/5/2018 12:00:00 AM",,"0",,,,"22","84.1699981689453","168.339996337891","36.45","0","True",,,"1","OPS-2018-08-31-F5",,"84839029","False","10/4/2020 12:00:00 AM"
"76.8499984741211","76.8499984741211","Over Allocated Entry by 1","1",,"9/13/2018 12:00:00 AM","1","0","GC00033762","CB/B1X158","Cutlass-Bearing, 1"" x 1-5/8"" Brs 'Band'","Duty Free","37706","10/5/2018 12:00:00 AM",,"0",,,,"27","76.8499984741211","307.399993896484","66.55","0","True",,,"1","OPS-2018-08-31-F5",,"84839029","False","10/4/2020 12:00:00 AM"
"286.309997558594","286.309997558594","No Asycuda Entries Found","1",,"9/13/2018 12:00:00 AM","1","0","GC00033766","SOL/ESF-M-M105W","Solar Panel, 105W Mono 18Vmp L:1195 Wd:5","Duty Free",,,,,,,,,"286.309997558594",,,"0",,,,"1",,,,,
"31.1100006103516","31.1100006103516","Over Allocated Entry by 1","1",,"9/13/2018 12:00:00 AM","1","0","GC00033770","SLV/LACQTHN-GL","Lacquer Thinner,  Gal","Duty Free","37770","10/5/2018 12:00:00 AM","7","7",,,,"288","31.1100006103516","217.699996948242","72.17","0","True",,,"4","OPS-2018-08-31-F18",,"38140010","False","10/4/2020 12:00:00 AM"
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/13/2018 12:00:00 AM","1","0","GC00033827","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"2",,,,,
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/13/2018 12:00:00 AM","1","0","GC00033827","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"3",,,,,
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/13/2018 12:00:00 AM","1","0","GC00033827","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"4",,,,,
"0.560000002384186","0.560000002384186","No Asycuda Entries Found","1",,"9/13/2018 12:00:00 AM","1","0","GC00033827","8BM/PM-PAINTSTICK","Paint-Stick, 12"" Wood Labelled Budget Ma","Duty Free",,,,,,,,,"0.560000002384186",,,"0",,,,"5",,,,,
"40.25","11.5","Over Allocated Entry by 2","2",,"9/13/2018 12:00:00 AM","7","5","GC00033847","AOR/115505F","Battery Wire, Tinned 1ga  Rd /F","Duty Free","37671","10/5/2018 12:00:00 AM","5","5",,,,"277","5.75","28.75","6.23","0","True",,,"2","OPS-2018-08-31-F1",,"85441900","False","10/4/2020 12:00:00 AM"
"2436.19995117188","2436.19995117188","No Asycuda Entries Found","20",,"9/14/2018 12:00:00 AM","20","0","GC00033879","SEH/8110P-QL","Resin, Vinyl-Ester Gal","Duty Free",,,,,,,,,"121.809997558594",,,"0",,,,"1",,,,,
"354.140014648438","354.140014648438","No Asycuda Entries Found","1",,"9/14/2018 12:00:00 AM","1","0","GC00033901","LOF/00276E","Gypsy, Engrav:?10 P30 3/8HT  f/Chain:10m","Duty Free",,,,,,,,,"354.140014648438",,,"0",,,,"1",,,,,
"5.25","5.25","No Asycuda Entries Found","7",,"9/14/2018 12:00:00 AM","7","0","GC00033917","TCH/PTN1_50BK","Sleeving, Braided ?:1-1/2"" Black Flexo-P","Duty Free",,,,,,,,,"0.75",,,"0",,,,"15",,,,,
"2.29999995231628","2.29999995231628","No Asycuda Entries Found","1",,"9/14/2018 12:00:00 AM","1","0","GC00033917","8BM/MK-BAG-REUSE510","Carrier Bag Reusable PP Woven 510mm x445","Duty Free",,,,,,,,,"2.29999995231628",,,"0",,,,"22",,,,,
"8.34000015258789","8.34000015258789","Over Allocated Entry by 1","1",,"9/14/2018 12:00:00 AM","1","0","GC00033922","SUA/426-1/4","Valve, Brs Small 1/4""FB/Thrd","Duty Paid","37776","10/5/2018 12:00:00 AM","1","1",,,,"249","8.34000015258789","7.32000017166138","1.59","9.14000034332275","True",,,"3","OPS-2018-08-31-F19",,"74122000","False","10/4/2020 12:00:00 AM"
"5.00000007450581","5.00000007450581","No Asycuda Entries Found","25",,"9/14/2018 12:00:00 AM","25","0","GC00033934","UNC/102051F","Twisted Line, Polyprop 1/2"" Yel /F","Duty Free",,,,,,,,,"0.200000002980232",,,"0",,,,"1",,,,,
"34.0900001525879","34.0900001525879","No Asycuda Entries Found","1",,"9/14/2018 12:00:00 AM","1","0","GC00033936","MGE/SAILKOTE-SP","Dry-Lubricant, Sailkote McLube 11oz/Aero","Duty Free",,,,,,,,,"34.0900001525879",,,"0",,,,"3",,,,,
